cid,text,author,time,votes,replies,sentiment,pos_score,neg_score,neu_score,compound_score,text_length
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTLNyFZhEV,Tim Clipper waktunya bekerja 😅,@MATUZSPHYNX,1 hari yang lalu,2,,Netral,0.0,0.0,1.0,0.0,30
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTLQhiLE9m,Sumpah luar biasa,@Jibril1-h7i,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,17
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTLYZI2uoL,"Keren, ncek 🎉❤",@Ahmadzam1919,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,14
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTLYvoP19L,"Orang2 hebat dunia,,ngak bisa ngebayagin betapa besarnya yg mereka hadapi untuk megedukasi masyarakat degan segala persepsi dari orang2 yang belum paham,,sanggat mengapreasi banayak belajar juga",@timothy_hoki01,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,194
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTLeQWXe3v,Jadilah bijaksana sesuasi keinginanmu..❤,@netizen024,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,40
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTLfS_bz65,Terbaik anda bro timmm 👍👍👍🔥🔥🔥,@reyyart-ow9hd,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,29
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTLjURUppW,Semangaat bang timothi,@agabilalfarzan8135,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,22
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTLxudhp90,"Terima kasih untuk kalian berdua, gw siap untuk mengkoreksi diri sendiri.",@furqonifurqoni6450,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,73
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTM1yrdC4k,"Setitik harapan masa depan lebih baik,jika banyak anak muda mainsetnya sperti bro timo",@wdchanel8355,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,86
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTMEJZ9Ypo,Sukses terus bos😊,@Abdeetea-t8t,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,17
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTMGPiv0An,Thank u bro Timothy,@Gathoooo,1 hari yang lalu,0,,Positif,0.556,0.0,0.444,0.3612,19
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTMIJN0SZ6,Bnyk makna bro. Ggk setitik. Keren bngt,@mohamadfadhelpolapa8106,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,39
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTMZwyfcXM,Thank you ncek😇,@ravexhibeat,1 hari yang lalu,0,,Positif,0.556,0.0,0.444,0.3612,15
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTN5vtsA3j,"BRO TIM NEXT PODCAST SAMA GURU GEMBUL BAHAS PENDIDIKAN , yg setuju like",@hazbiefit,1 hari yang lalu,0,,Positif,0.185,0.0,0.815,0.3612,71
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTNCGxIw1T,Kelas bang,@farelaghassanijuliansyah9400,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,10
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTNFKLFyjX,"Mantabs!!!!  betul masalah Indonesia adalah PENDIDIKAN ilmiah, bukanya disuruh asal hapal tanpa boleh bertanya ""artinya dan kenapa""",@Hidup_Gembira_Awet_Muda,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,131
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTNbpTOuwV,gello ncek,@DollahDollah-jz4nc,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,10
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTNdONsORa,GOOD BROO 🎉,@JAYAFLORANUSANTARA,1 hari yang lalu,0,,Positif,0.744,0.0,0.256,0.4404,11
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTNdTVf6Ib,"BANG, LU ABSOLUTE CINEMA ✋🏻😎🤚🏻",@ReeKyKawaii45,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,30
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTNpIeA_VY,Terima kasih bro. Ttp edukasi kami bro kmi butuh kalian berdua bro tim dan prof kaka,@adn-f3d,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,84
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTO-c_ioZ7,Panutan thanks bro,@danieldennykurniawan2247,1 hari yang lalu,0,,Positif,0.592,0.0,0.408,0.4404,18
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTO9FCf6zc,Makasih @TimothyRonald banyak banget islmu yang bisa di dapat ❤,@Bagas_kun71,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,63
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTOBMpliwK,Kenapa  profile nya di ganti bro tim,@Channelkamek168,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,36
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTOSfYZGIV,Mantap,@zakyrakha6465,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,6
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTObPG0qSU,Ncekkkkk,@hafizh8153,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,8
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTOggIBE5Z,"Dulu gw salah 1 orang yg benci bnget sama Timoti. Pokoknya ga pernah suka, dri gaya bicara sok2an, kasar dengan orang lain, tmpilan, gigi kuning, jrawatan, jualan kelas  semuanya pokoknya awal2 dia masuk media sosial benci banget but now, sejak dri densu, trus disini liat cara dia bicara, apa yg ada di otaknya, prinsip idupnya, dan visi misinya wow, jdi suka banget gw. Berawal dri dde gw bilang suara timoti mirip dengan gw, karna gw penasaran gw dengerin smpe abis di densu dan malah jdi tau ""Apa Itu Timoti"". 

Tetap semangat bro 👌. Upah lu luar biasa di surga.. Dan berkat lu, gw jdi semakin semangat jalanin hidupp.. Jb u always pokoknya sampe tujuan kehendak Tuhan terlaksana dalam hidup Lu. 
Calling u keren banget 👍. 

Thx om ded sudah punya conversation ini ❤.",@apeDtizer,1 hari yang lalu,0,,Positif,0.062,0.0,0.938,0.8573,771
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTOibwRg7z,Tai crypto tai,@DinarDiDinar-r8u,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,14
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTOjRMbkWl,😮​ @AlipDotPY ,@pangeranJLO12,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,14
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTOk5FvVRQ,"Niat yang baik akan bertemu selalu dengan kesempatan baik dan hasil yang baik. Bang jangan menyerah sama tantangan pendidikan, salah satu cara menyelesaikan PR adalah mengerjakannya bang.",@nataliaagustina4942,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,187
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTOsf50VIL,"Game atensi nya jalan , mantap nih ncek",@Arisaw99,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,39
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTP_XxV0s0,Semangat terus The best mentor untuk anak muda indonesia👏👏👏👏👏👏👏,@DIGITAL.ID0,1 hari yang lalu,1,,Positif,0.344,0.0,0.656,0.6369,63
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTPcqjBGLN,"Koko jangan pernah capek yaa, tuhan tau niat hati baik koko, sehat sehat bahagia selalu, tuhan selalu memberkati, aamiin 🙏🏻😇",@desifatimah1332,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,124
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTPeM7Ui7b,Speechless... Thanks Ncekk🙏,@Contrarian_Thinking,1 hari yang lalu,1,,Positif,0.592,0.0,0.408,0.4404,27
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTPiDKn20A,"Ncek seperti jd org yg berbeda ketika di depan para senior.
I think u become more and more humble than recent years.",@Masembek-g8o,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,116
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTQ31A12Ah,puji tuhan selalu dan ku harap akan selalu gitu.,@PotehSangKoceng,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,48
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTQc8KKATN,Broo usul mending bikin founding untuk beasiswa anak pintarctapi gak mampu.. Salut buat lu broo mash muda tp pemikirannya jauh kedepan,@armanali2884,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,134
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTQeGJ-xH6,bro klu didaerah blum bisa maksimal untuk pendidikan...knp ndk dibawa muridnya untuk kedaerah maju drpd bangun sekolah...jd ujungnya murid2 yg berprestasi bisa berpikir kedepannya untuk memajukan daerahnya,@lans_mks,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,205
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTQtdliN4A,"semangat bro Tim, emang g semua niat baik bisa diliat baik",@wahyuglobe1050,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,58
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTQyx1BFzy,love u ncek,@mhdzikri7713,1 hari yang lalu,0,,Positif,0.808,0.0,0.192,0.6369,11
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTQzshw8gZ,Semangat bang,@nhurkumalasari627,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,13
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTR0mUGRYq,"Susah si masih banyak influencer yang nyampain informasi sesat, termasuk mantan partner lu bang",@Slazsnk,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,95
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTR9foMkou,Thx,@muhammadabdurrohim5539,1 hari yang lalu,0,,Positif,1.0,0.0,0.0,0.3612,3
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTRIOcw0hx,Mantap lu bang. Semoga saya bisa seperti lu bang. Jiwanya itu loh,@MOMENSPESIAL,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,65
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTRSW1T4SE,Amiin ko sehat trus smga Allah sllu melindungi menjaga hidup penuh berkah amin,@anamerantau3633,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,78
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTRnKrOCxY,"Lu hebat banget bro tim, gua sedih denger cerita sekolah di NTT 😢",@Rama-bs8ol,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,65
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTRusHoWHF,Gw banyak belajar dari lu bang tapi belum ada yg ngangkut di kehidupan gw,@Angkaramurka23,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,73
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTRwPgPUE7,"semua masalah yang terjadi di dunia pendidikan yang anda sebutkan sudah pernah saya alami. saya pernah mengajar dipelosok, mengajar dengan baik eh gajinya tidak baik. ketika gajinya sudah dibilang cukup(belum baik) malah tim gurunya yang tidak baik dan saya menyerah ketika sudah 8bulan ga gajian sedangkan keluarga butuh makan.

Saran saya jika anda mau cari guru yang baik kriteria pertama anak muda(dengan ego pengabdian yg masih tinggi2nya lalu bangkitkan mental dan moralnya) kelemahannya kurang pengalaman mengajar tetapi masih mau belajar. kasih kepala sekolah yng tua dan kaya pengalaman didampingi anak muda sebagai wakilnya untuk menunjang kinerja yang butuh tenaga. lalu kirim pelatihan kalo bisa dari Al Izhar atau kalo daerah timur Athirah makasar

Orang2 boleh menyebut Guru sebagai Pahlawan tanpa tanda jasa tp tolong jangan jadikan mereka seperti Lilin yang menerangi(sesaat) lalu padam.",@hendyriskyfirmansyah9572,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,903
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTS7yELMOx,makasi Timothy,@fransabrian8739,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,14
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTSPjSaukv,Ini yg q tunggu,@SucamanAman,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,15
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTSQBemOqs,Ta ta tapi bg😂,@MZgeming,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,14
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTSbcTRgyb,"Mkasih bang lu salah satu yg bikin melek gue soal ngelola uang dan belajar lebih bijaksana dan kerja keras lagi,sehat selalu semangat terus mengedukasi 🙌",@jazirish2471,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,153
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTSex9rm09,inspirator,@daudchandra6379,1 hari yang lalu,1,,Positif,1.0,0.0,0.0,0.4404,10
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTSxke-YdW,Siap suhu,@AjiWiguna-l7h,23 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,9
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTTCqQVOQj,Tanks bro tim sudah banyak mangubah pola pikir saya sejak tahun 2024 awal ❤,@royadhi8782,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,75
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTTHgRXRxD,Ai dan humanoid apakah ini yg di namakan yakjuj majuj 😅,@sauron5271,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,55
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTTbEiR3IE,Kenapa pp lu item bang ini ada apa kasi tau kita org awamm 😅,@Chloeloiloi,23 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,60
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTTcTbIP3K,Semoga panjang umur buat timothy,@singgihpratondo976,23 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,32
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTThfmhw7H,tuan besar bro tim,@artuta,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,18
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTTmRnuo4L,"Ko Timo,.apa kabar",@TraktirOrangLewat,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,18
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTTpRNUQh_,Tutor uang cuciannya di taro lewat mana aja bro,@donfbi,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,47
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTU8gvDQjB,Smngt bro tim .. smga cita2 besar lu buat negri ini cpat trcapai semua.. Aamiin,@GemFishing-t9v,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,79
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTUc7HLesl,Thanks Ncek dan Om Ded ❤,@AlfiaKusuma,23 jam yang lalu,0,,Positif,0.42,0.0,0.58,0.4404,24
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTUhR1mSHv,lu idola gw,@akamechan,23 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,11
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTUj8JSXAW,Aku jujur lebih suka km ngobrol sama om ded tym dibanding sama Denny Sumargo kmren 😊,@yanieisthebezt4752,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,84
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTV0r0BwLp,"saya salah satu efek dari nonton brotim,, alhamdulillah skrg dah punya aset walaupun bru lulus SMK",@ariataufik2319,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,98
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTVTGDf5cJ,Sok asik lu​@Chreist,@papacandra9,23 jam yang lalu,0,,Positif,0.535,0.0,0.465,0.3182,20
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTVVgP1u66,dimna ada bro Timothy disitu saya tonton🔥,@makio1011,23 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,41
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTVrBy7Gi0,"Timoti ini anak gen z tapi pemikirannya gen bomber, yang jauh dari kata kredit, apa2 harus nabung dulu baru membeli cash agar lebih menghargai proses mendapatkan barang tersebut. (Kaya alm bapak saya) Salut ditengah kata2 klo ga nyicil kapan punyanya dia punya prinsip sendiri..😊😊",@farishadi3126,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,280
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTWAorhgqv,"Semangat bro tim, many blessings for you & your team👍👍👍🙏🙏🙏",@Labirin-s2j,23 jam yang lalu,0,,Positif,0.304,0.0,0.696,0.5423,58
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTWdd1Sl8c,"Kamu layak jadi panutan bro,tetap semangat jangan berubah dari tujuan awal !",@aiinsight-l4q,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,76
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTWq_lIMoM,menarik banget pembahasannya  trimakasih,@udayexy2646,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,40
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTWvfgFoUS,Semoga beberapa tahun kedepan bisa bertemu @TimothyRonald pengen bantu benerin pendidikan di Indonesia juga,@caturjatmiko1224,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,107
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTWwX4HDYo,makasih bg ilmunya dan edukasi nya,@IqbalFaturrohman-p5g,23 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,34
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTXaGVoKke,Bulshit orang kaya baru,@rendyeggawilson412,23 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,23
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTXtdkaYyz,Best mentor di indonesia....♥️,@RenalRenaldi-x2x,23 jam yang lalu,0,,Positif,0.583,0.0,0.417,0.6369,30
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTXxwnB2ix,"Bro jangan bosen untuk edukasi masyarakat indonesia, klo anda bosen maka orang yg mau merusak generasi indonesia muncul kembali ke atas.",@arisworkofficial880,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,136
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTY3AP_rXM,Plagiat 😭😭,@AniYatisukaesihOppoA3sopi,23 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,10
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTYKoxB3F-,gua dukung lu jadi elite global Tim 🔥,@masbim1734,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,37
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTYNoqQb4s,""" orang yang tidak bisa kalah adalah orang yang tidak mempunyai pride "" wow...terimakasih bro tim..sehat dan semakin sukses. Aamiin",@PirateCat1945,23 jam yang lalu (diedit),1,,Positif,0.124,0.0,0.876,0.34,131
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTYSqt3L3I,kelazz panutan,@ashray8991,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,14
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTYd6G711z,Inponya ncek,@firtaduwa9223,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,12
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTYpXNBQ-Q,Lu itu belum kaya bro...logika aja Luh aja masih mencari uang di adsense YouTube...berani gak kaya arap adsen YouTube buat panti asuhan ..tuh baru si arap orang kaya..paham kau...,@tanigarden5787,23 jam yang lalu,2,,Netral,0.0,0.0,1.0,0.0,179
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTYsJMKBZ-,Brilian cep,@bukantv692,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,11
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTYssgHM1U,"Selamat berjuang bro tim, buat pendidikan indonesia 🔥🔥🔥",@uwajoy5776,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,55
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTZ2ZtviZm,Mantap,@carlig694,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,6
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTZ5f9gXfm,Mending lebih keras lagi bang ama conten creator yang gak guna bang...gas..trus......dah siap.100 akun buat clipper nih 😂,@PEMBURU_HANTEU,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,121
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTZ6JuGVKD,idola bgt tetep rendah hati,@gbtxxy,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,27
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTZB8TfkCz,Thank you bro timohyRonald atas apa yg sudah di sajikan,@WisnuPrasetyo-d2e,23 jam yang lalu,0,,Positif,0.217,0.0,0.783,0.3612,55
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTZHCfCybr,biar bisa ikut komunitas buat distribusiin kontennya bro timothy gimana ya caranya?saya pengin berkontribusi juga🙏,@mamad9877,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,114
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTZRsowgx_,"Sumpah dari kenal crypto 2022 gua benci yg namanya ni timothy, tapi seminggu yang lalu gua kayak ditampar sama kata²nya, ternyata mindsetnya bener, apa yg dibilang itu kayak membakar api semangat gua yang udah lama hilang. Makasih ilmu mu timothy, walau gua bukan member AC, gua suka kata² lo. Lanjutin aja tampar kami dengan realita kehidupan yang sebenarnya.",@WahyuDinata-m9r,23 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,360
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTZiKlthmn,Timoty mantap,@DionGanteng-z4s,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,13
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTZnsL6obw,Kelaazzz Panutan... 🎉,@novranyuranda8596,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,21
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTZxwQkmYv,"Di madura, juga banyak orang yg nunggak untuk bayar biaya pendidikan (sekolah swasta) yg biayanya 100rb-an, tp rokok ortunya harga 30.000 per bungkus, dan bisa habis 2-3 bungkus",@syariefahmad9571,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,177
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJT_4pxCJgO,halahh,@sendisaputra4628,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,6
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJT_JR1le5B,Setuju banget sama cara pikir lw di 45:56,@rionugroho1403,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,41
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJT_RM4X-EB,Jangan menyerah pasti akan ada hasil yang bahkan melebihi setandar yang diharapkan ....,@mochasif82,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,87
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJT_SwBxyWT,Berkat lu bro gw kenal dunia cryptocurency.. Thanks bro tim,@naomisuaibah8032,22 jam yang lalu,2,,Positif,0.244,0.0,0.756,0.4404,59
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJT_ddbBIjS,"Nonten konten ini bikin terharu, tak terasa air mata netes,  Timoty sungguh hati lu baik & mulia ..salut..",@Rianti619,22 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,106
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJT_iTBpYJE,Lope u ❤,@ansa8839,22 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,8
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJT_lgtM8T5,"G semua bisa dan mampu punya tujuan untuk bisa bermanfaat bagi semuanya,,mantap 🙏🙏🙏",@agungpur115,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,83
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJT_xcn-rUt,Gw dah ikutin lu lama di sosial media. Tambah lebih matang dan bijaksana.,@SandiAja-n5e,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,73
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTa02LISyj,Kok gelap fpnya ada apa nih,@AlvarosGreath,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,27
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTaHiwsMFt,Semoga suatu saat bisa berpartisipasi dalam langkah ini.,@ytDavidKai,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,56
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTaMq2uGYW,Thanks bro Timothy ... thanks om ded udah membuat podcast ini .... semoga orang yang bilang cuma jualan kelas doang ... sales crypto ... bahkan yang lebih parah kalo masuk podcast om ded pasti nanti ketangkep polisi bisa terbuka matanya .... makanya jangan ngejudge orang dari covernya aja ... ternyata bro timothy ini punya tujuan mulia peduli sama pendidikan indonesia .... thanks bro,@luucky17,22 jam yang lalu,1,,Positif,0.127,0.0,0.873,0.8271,386
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTaMuHLWCM,"Saya tertarik sih, soal Live Show kemarin, bnyk anak muda yg, terjabk dalam, Konspirasi apa yg terjdi, dimasa depan 2030 ataupun Akhir Zaman, apa lgi perang Melawan Dajjal, Akhirnya, Lupa fokus menjalani, yg sekarang aja, sampe sampe jadi males, mengejar Dunia.",@PengikutGuruSekumpul,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,261
